cpu_score,gpu_score,ram_gb,ssd_nvme,label
24611,26640,128,1,2
9067,25462,16,1,0
18847,17324,32,1,0
7655,751,32,1,1
41283,34136,32,1,2
12019,1639,32,1,1
49639,20920,64,1,2
46611,37645,128,1,2
13820,27556,32,1,0
8370,21608,16,1,0
27962,25537,8,1,0
25604,25153,32,1,2
11978,1864,32,1,1
14676,964,32,1,1
33046,32782,32,1,2
23714,19485,64,1,2
45505,19982,32,1,2
8367,2993,32,1,1
25473,36763,128,1,2
44511,25598,32,1,2
25464,34426,8,1,0
26459,19706,8,1,0
28052,28159,128,1,2
22425,21337,16,1,0
10171,22260,32,1,0
12089,22356,16,1,0
8273,2154,64,1,1
12030,34429,16,1,0
36164,30167,128,1,2
48403,29069,64,1,2
9526,23184,32,1,0
47053,23012,64,1,2
20855,16510,8,1,0
30392,36064,64,1,2
45162,30180,128,1,2
5336,989,32,1,1
13562,1690,64,1,1
14062,36933,8,1,0
9392,2723,64,1,1
11866,2738,16,1,1
9992,2622,64,1,1
28220,16271,16,1,0
41833,33422,64,1,2
9570,15380,32,1,0
8725,1774,64,1,1
12181,17020,8,1,0
14119,490,64,1,1
33391,28084,128,1,2
28403,32470,64,1,2
35484,32972,64,1,2
17871,19051,16,1,0
24092,36380,64,1,2
8266,1061,16,1,1
11677,1221,64,1,1
22367,27201,16,1,0
35878,26955,128,1,2
28897,37540,32,1,2
35055,19206,128,1,2
26603,35870,64,1,2
20670,25691,8,1,0
10112,2583,32,1,1
21674,31747,128,1,2
29129,21318,8,1,0
16512,19485,32,1,0
26993,22582,128,1,2
22732,36863,16,1,0
27856,38702,32,1,0
25777,34346,64,1,2
30748,16669,128,1,2
4297,747,32,1,1
17263,29374,32,1,0
22220,19619,64,1,2
4245,2346,64,1,1
32661,15198,128,1,2
29279,16817,32,1,0
11502,1833,16,1,1
23286,29634,8,1,0
48430,28477,128,1,2
12019,16507,8,1,0
36344,32122,64,1,2
7474,1078,16,1,1
30571,21068,128,1,2
20879,18575,32,1,2
48965,35477,32,1,2
13763,12373,32,1,0
40008,21844,32,1,2
13778,2652,64,1,1
49131,19420,32,1,2
14498,900,32,1,1
10028,2756,32,1,1
28039,38280,32,1,0
15966,38138,32,1,0
9353,1627,16,1,1
40562,27083,128,1,2
29949,19852,16,1,0
8058,36832,32,1,0
17496,31207,32,1,0
20193,18830,32,1,2
4886,1078,64,1,1
48303,16712,32,1,2
26632,39071,8,1,0
6886,389,64,1,1
14083,2107,16,1,1
14586,27722,8,1,0
9279,1558,16,1,1
7074,2931,64,1,1
11594,2075,32,1,1
29706,36187,64,1,2
31860,28519,128,1,2
27373,33377,128,1,2
23636,20805,128,1,2
12141,2149,16,1,1
9664,36739,16,1,0
9409,1203,16,1,1
29554,18350,32,1,0
25528,27708,32,1,0
23914,27851,32,1,2
35792,39755,64,1,2
7799,1479,64,1,1
16241,14153,8,1,0
22488,18338,32,1,2
28792,25365,8,1,0
23869,15951,16,1,0
10566,454,16,1,1
13356,1460,32,1,1
36058,21892,128,1,2
16664,34271,16,1,0
10086,347,64,1,1
8364,1184,64,1,1
30603,24790,32,1,2
8957,20720,32,1,0
9176,1528,64,1,1
42327,27879,128,1,2
23735,23434,64,1,2
34993,19186,64,1,2
43254,18604,32,1,2
15106,34848,32,1,0
41548,36265,64,1,2
17768,33754,32,1,0
35051,15160,128,1,2
12945,2247,32,1,1
13075,604,32,1,1
20821,16989,64,1,2
27475,33755,8,1,0
48116,37711,128,1,2
12360,2726,32,1,1
10378,766,64,1,1
23378,32293,32,1,2
22181,29922,8,1,0
9297,1245,32,1,1
11389,22101,32,1,0
12973,20443,8,1,0
46324,16865,64,1,2
13070,22923,16,1,0
22261,20139,8,1,0
33810,28887,32,1,2
27668,33645,64,1,2
43651,29340,64,1,2
39162,24945,128,1,2
8164,16205,8,1,0
8726,2438,64,1,1
12301,25632,8,1,0
4737,1607,32,1,1
11634,2358,64,1,1
36623,18375,32,1,2
16174,22657,32,1,0
39098,17349,64,1,2
6571,2950,32,1,1
8957,27101,32,1,0
22882,23764,32,1,0
34090,39046,64,1,2
28357,28349,32,1,2
17557,35967,16,1,0
14819,2547,32,1,1
7420,372,32,1,1
26837,37168,16,1,0
5629,2690,32,1,1
13680,999,32,1,1
47770,19630,128,1,2
15845,38567,32,1,0
6914,1370,32,1,1
22010,23334,16,1,0
25754,15097,32,1,2
27229,34828,32,1,2
26129,28076,128,1,2
10716,1102,64,1,1
32256,18400,64,1,2
38250,38838,32,1,2
10123,13345,32,1,0
15040,26430,16,1,0
31105,28644,128,1,2
46705,22829,64,1,2
29823,29248,32,1,0
18422,31452,8,1,0
9734,1518,32,1,1
21387,24489,128,1,2
6293,2154,64,1,1
32843,35838,128,1,2
5700,2718,16,1,1
16444,38709,8,1,0
9312,28634,16,1,0
13873,1343,16,1,1
7476,884,64,1,1
32768,28847,128,1,2
7197,1812,16,1,1
21660,21098,64,1,2
10081,33517,8,1,0
6519,1733,32,1,1
40848,39988,64,1,2
25873,23842,8,1,0
11804,2627,64,1,1
37918,18901,128,1,2
44607,31666,128,1,2
24264,20853,32,1,0
7003,1156,32,1,1
37230,20743,128,1,2
7988,1639,16,1,1
9864,19574,32,1,0
8670,22112,8,1,0
6846,2716,32,1,1
41182,18575,64,1,2
14864,2064,64,1,1
15280,38687,16,1,0
37660,29378,128,1,2
40647,26218,64,1,2
22883,31943,32,1,0
29389,18209,8,1,0
46095,22688,128,1,2
12771,1897,32,1,1
22813,20692,128,1,2
28262,39160,128,1,2
38455,30798,32,1,2
15872,25986,32,1,0
10388,765,32,1,1
26094,25126,32,1,2
43195,33238,64,1,2
11586,2817,16,1,1
42431,39307,128,1,2
21090,33367,8,1,0
14104,500,64,1,1
22052,33373,32,1,0
13715,33591,16,1,0
44382,22694,64,1,2
27757,38762,64,1,2
5315,2114,16,1,1
6769,1327,16,1,1
19346,24212,8,1,0
11327,39507,32,1,0
17684,30418,8,1,0
25755,33179,16,1,0
25928,23069,64,1,2
24711,34789,16,1,0
12889,2500,32,1,1
11446,18931,32,1,0
17710,23652,32,1,0
16506,13573,32,1,0
8007,1672,16,1,1
43383,17365,128,1,2
13810,1856,32,1,1
24331,21586,16,1,0
33185,26399,128,1,2
10619,26499,8,1,0
14097,2864,32,1,1
25278,32528,64,1,2
31739,16024,128,1,2
11204,1222,64,1,1
24456,20948,64,1,2
9357,2224,32,1,1
49025,29517,128,1,2
28836,29820,16,1,0
6466,793,64,1,1
29148,32133,16,1,0
14380,823,16,1,1
12443,1403,16,1,1
46988,16165,128,1,2
10955,1227,64,1,1
19875,14572,8,1,0
10385,436,16,1,1
8633,2181,16,1,1
37338,34542,128,1,2
30825,21288,64,1,2
41339,33712,32,1,2
43326,20034,128,1,2
20367,38666,32,1,0
39967,22975,128,1,2
25254,34411,16,1,0
13631,39417,8,1,0
17308,32421,16,1,0
18058,16379,16,1,0
35545,24367,32,1,2
29040,22596,16,1,0
14170,1004,64,1,1
8468,1728,64,1,1
25587,35142,128,1,2
9157,36673,8,1,0
24585,14034,16,1,0
10341,1375,64,1,1
14905,2070,32,1,1
12300,2636,32,1,1
21953,31708,128,1,2
12937,15065,16,1,0
15634,14168,16,1,0
25295,21352,16,1,0
37366,34951,32,1,2
27171,28532,64,1,2
20583,31830,128,1,2
13232,1849,32,1,1
12630,1386,32,1,1
5616,1224,32,1,1
11664,28622,8,1,0
10656,2704,64,1,1
26940,12651,8,1,0
11389,39178,16,1,0
46126,39165,32,1,2
25621,20373,16,1,0
21504,20228,32,1,2
38690,22952,128,1,2
9039,22055,16,1,0
30853,15085,64,1,2
20002,17238,32,1,0
10753,2598,32,1,1
11941,37389,16,1,0
9654,640,32,1,1
25450,33795,64,1,2
12457,1774,64,1,1
11763,27805,16,1,0
10823,39070,8,1,0
19179,28537,8,1,0
9552,2995,64,1,1
48236,16895,128,1,2
43231,18897,32,1,2
24783,12084,32,1,0
6043,312,64,1,1
24352,29052,16,1,0
9824,2154,16,1,1
4111,2699,16,1,1
25216,23044,8,1,0
21919,21962,128,1,2
12017,1164,64,1,1
11972,1275,64,1,1
46252,39535,32,1,2
17048,14793,32,1,0
4790,875,64,1,1
6838,2741,64,1,1
13519,2812,64,1,1
14141,2635,32,1,1
12205,1189,32,1,1
23169,21270,64,1,2
39373,17733,128,1,2
27958,36740,128,1,2
10707,426,64,1,1
24484,35691,64,1,2
26943,19365,128,1,2
27320,15163,16,1,0
48108,18587,64,1,2
44327,19587,64,1,2
9552,2663,32,1,1
13104,1971,32,1,1
48434,32987,64,1,2
15930,17770,32,1,0
33357,35334,128,1,2
16942,30210,32,1,0
4923,2294,64,1,1
4196,2672,16,1,1
10976,27930,8,1,0
15270,16370,8,1,0
37399,16275,128,1,2
48689,21345,32,1,2
49212,28825,64,1,2
10545,2032,32,1,1
37828,25916,128,1,2
39749,39189,32,1,2
5942,1319,64,1,1
11778,1241,32,1,1
35422,36220,64,1,2
21586,28345,64,1,2
12890,2865,16,1,1
23593,28123,128,1,2
33324,29996,128,1,2
33176,29245,64,1,2
6487,725,64,1,1
10889,39446,32,1,0
23417,21044,128,1,2
32892,33968,64,1,2
15480,35335,16,1,0
7292,2462,32,1,1
29113,30031,16,1,0
23750,34626,64,1,2
28582,39868,8,1,0
12702,21873,16,1,0
39854,23642,64,1,2
17801,17541,8,1,0
24137,27503,32,1,2
6312,474,64,1,1
5721,1948,32,1,1
10793,21766,8,1,0
14111,850,16,1,1
29515,19721,8,1,0
13180,2883,16,1,1
21004,33362,128,1,2
14472,2292,32,1,1
23121,17535,16,1,0
42187,25645,128,1,2
28413,20967,64,1,2
40447,18522,128,1,2
7535,2509,32,1,1
40545,20121,128,1,2
21100,19013,8,1,0
41256,17923,128,1,2
16060,29543,8,1,0
13446,13045,8,1,0
6753,2007,16,1,1
20576,24550,32,1,0
11074,33647,8,1,0
7119,2033,64,1,1
22554,26586,128,1,2
5296,2065,16,1,1
14382,1481,32,1,1
24789,22663,32,1,0
16374,35079,8,1,0
40537,36510,32,1,2
4866,1116,32,1,1
20955,22907,128,1,2
29766,15445,8,1,0
22498,26869,32,1,0
46966,20660,64,1,2
10169,34695,16,1,0
14833,32461,8,1,0
30743,15784,64,1,2
18928,25374,16,1,0
37362,38449,128,1,2
16385,30948,32,1,0
4386,2087,32,1,1
14303,28019,32,1,0
36859,29683,32,1,2
10581,32894,32,1,0
14901,500,64,1,1
14011,1066,32,1,1
8639,2773,16,1,1
4501,339,32,1,1
11962,877,32,1,1
13186,1527,16,1,1
8630,24604,16,1,0
9898,1382,16,1,1
9565,30790,32,1,0
29659,28016,8,1,0
27062,27635,16,1,0
14533,706,64,1,1
27619,27747,64,1,2
32790,33783,32,1,2
7885,893,16,1,1
12115,444,32,1,1
5061,2603,32,1,1
9562,22392,32,1,0
8277,1434,16,1,1
11630,1899,64,1,1
33323,21432,32,1,2
35037,33050,32,1,2
13796,23102,16,1,0
10974,24631,8,1,0
19505,24498,16,1,0
6907,910,32,1,1
37900,19540,64,1,2
11953,1983,64,1,1
26991,26599,128,1,2
11080,1546,64,1,1
12392,1459,32,1,1
46520,20581,128,1,2
25355,18023,8,1,0
36824,24590,32,1,2
11992,1530,64,1,1
4123,1005,32,1,1
23466,39024,128,1,2
30603,39985,32,1,2
44392,27796,64,1,2
11410,901,32,1,1
27984,29327,64,1,2
39545,35620,64,1,2
7670,2417,64,1,1
8112,1330,32,1,1
13277,2826,64,1,1
14468,1269,32,1,1
6759,362,32,1,1
36840,38228,128,1,2
26181,37656,64,1,2
35139,36099,64,1,2
20629,15478,8,1,0
19859,37625,32,1,0
22784,25129,32,1,0
8493,1960,16,1,1
6698,313,16,1,1
6013,2801,64,1,1
8488,489,16,1,1
26092,16426,32,1,0
46990,16893,128,1,2
10704,682,16,1,1
31753,23119,128,1,2
7002,2724,32,1,1
21302,21643,64,1,2
40422,27226,128,1,2
43400,33522,64,1,2
26774,31650,16,1,0
5366,2157,16,1,1
10903,39666,32,1,0
46902,17117,128,1,2
14212,645,32,1,1
21571,38715,32,1,0
30016,28366,128,1,2
39552,17782,128,1,2
13087,2849,64,1,1
48267,37782,128,1,2
11071,24654,32,1,0
48135,38591,128,1,2
4592,1848,32,1,1
8455,966,32,1,1
34911,22577,128,1,2
23094,22298,8,1,0
41206,36023,64,1,2
8000,27559,32,1,0
23088,39691,8,1,0
34009,39042,32,1,2
9229,39057,32,1,0
20496,22015,64,1,2
13259,1288,32,1,1
9568,31320,32,1,0
10166,1883,32,1,1
14242,19313,16,1,0
10578,967,64,1,1
28859,22224,64,1,2
4008,1235,32,1,1
48372,17851,64,1,2
43270,35511,32,1,2
9600,2726,64,1,1
15932,30407,8,1,0
24836,17349,16,1,0
30712,26340,64,1,2
22497,15799,64,1,2
13375,791,16,1,1
21314,27052,8,1,0
21356,31544,64,1,2
18843,30134,32,1,0
12163,1803,16,1,1
4412,2633,64,1,1
19357,37085,8,1,0
42479,36072,128,1,2
5345,2420,16,1,1
26412,28176,32,1,2
6246,323,64,1,1
41835,18353,64,1,2
7346,1128,16,1,1
10377,364,32,1,1
16436,20891,32,1,0
26960,30290,32,1,0
25971,38062,64,1,2
42107,26770,64,1,2
8336,733,32,1,1
10428,2102,64,1,1
16757,14112,16,1,0
10626,2225,32,1,1
12802,1308,64,1,1
9952,643,64,1,1
14411,2137,64,1,1
14117,345,32,1,1
8957,1926,64,1,1
10890,12258,16,1,0
36872,35831,64,1,2
12871,455,16,1,1
26113,36819,32,1,2
29254,23089,16,1,0
23619,22808,16,1,0
4027,1319,16,1,1
11732,1088,16,1,1
18210,38396,32,1,0
26615,36745,32,1,2
36379,32854,32,1,2
28950,31059,64,1,2
5264,842,32,1,1
37386,33384,32,1,2
9364,1573,32,1,1
5325,417,32,1,1
8737,1459,64,1,1
43174,23863,64,1,2
14623,917,64,1,1
13804,15063,16,1,0
26547,36133,32,1,0
11265,1066,16,1,1
44615,36282,64,1,2
4951,2699,16,1,1
13832,608,64,1,1
27112,20676,32,1,0
16070,38913,16,1,0
28905,20148,128,1,2
25595,16229,16,1,0
30149,24141,64,1,2
48450,34482,64,1,2
14138,1485,16,1,1
10671,2210,16,1,1
4286,2230,32,1,1
32390,25001,64,1,2
21491,18253,16,1,0
14447,14657,16,1,0
26053,33459,64,1,2
11027,1050,16,1,1
13409,2656,64,1,1
13292,2249,32,1,1
29977,19938,128,1,2
8456,2431,64,1,1
44137,33017,32,1,2
25782,29822,16,1,0
26647,16188,8,1,0
13983,2358,32,1,1
48825,27835,64,1,2
8667,2738,16,1,1
8095,17029,8,1,0
28321,37101,128,1,2
12121,647,16,1,1
12505,980,64,1,1
9290,2256,64,1,1
9293,2230,64,1,1
14782,36466,16,1,0
27043,36655,32,1,0
31571,15143,64,1,2
15087,34450,16,1,0
11442,1895,32,1,1
10705,38467,8,1,0
11192,1007,64,1,1
12987,2969,16,1,1
13998,628,64,1,1
10966,33704,16,1,0
35273,29236,32,1,2
43971,23448,32,1,2
5987,702,32,1,1
46529,33661,32,1,2
24568,26328,32,1,0
7492,1233,64,1,1
12860,2905,32,1,1
22128,20908,64,1,2
6130,2527,16,1,1
34960,29397,64,1,2
12025,1421,64,1,1
25205,24101,32,1,0
43673,21157,128,1,2
9923,594,16,1,1
43899,37392,128,1,2
18518,27664,8,1,0
22658,26780,32,1,0
8742,1129,64,1,1
22355,29262,8,1,0
29419,22098,128,1,2
15214,31602,8,1,0
29966,31423,64,1,2
20133,23534,32,1,2
31946,23990,128,1,2
19793,32629,8,1,0
21979,32036,32,1,2
13890,2472,16,1,1
46975,23355,64,1,2
24617,17659,64,1,2
24751,13177,32,1,0
22152,34490,8,1,0
23877,38380,128,1,2
12573,454,32,1,1
21906,37539,16,1,0
5015,2238,32,1,1
29226,21868,32,1,0
29163,39698,16,1,0
4049,614,64,1,1
6591,966,32,1,1
16884,26897,32,1,0
37134,37511,64,1,2
14946,485,64,1,1
4103,2406,32,1,1
46533,36332,64,1,2
44188,34418,64,1,2
34049,23321,32,1,2
38707,33843,128,1,2
27914,18358,32,1,0
26850,36061,32,1,2
4801,2830,64,1,1
13176,2640,64,1,1
10028,1267,32,1,1
10195,2732,64,1,1
13187,15172,16,1,0
24426,26240,8,1,0
8175,591,16,1,1
11809,16197,8,1,0
4299,2786,16,1,1
16028,17415,16,1,0
14013,1793,32,1,1
9072,29934,8,1,0
22810,39163,8,1,0
9257,538,16,1,1
44528,17272,32,1,2
9555,836,32,1,1
13547,1398,16,1,1
23847,14634,8,1,0
47411,18222,64,1,2
27911,29374,16,1,0
18641,16375,16,1,0
23266,22287,8,1,0
14869,1504,64,1,1
43169,22284,32,1,2
14391,29959,32,1,0
25291,22634,32,1,0
27523,18576,16,1,0
11150,1981,64,1,1
13453,2608,32,1,1
44839,31197,64,1,2
21789,27013,8,1,0
8437,29308,8,1,0
6222,958,16,1,1
42956,30681,128,1,2
7972,1709,32,1,1
12162,2867,32,1,1
7142,1942,64,1,1
4699,2379,16,1,1
13956,1615,32,1,1
8393,2510,16,1,1
8231,1275,16,1,1
18959,28796,32,1,0
23076,38309,32,1,0
40746,38896,128,1,2
12638,1596,32,1,1
12199,2654,32,1,1
44116,23138,32,1,2
9436,2831,32,1,1
36232,38726,32,1,2
8817,2605,32,1,1
23113,17507,64,1,2
33801,22776,128,1,2
8020,17283,8,1,0
9181,2524,16,1,1
23991,32553,32,1,0
17553,22284,32,1,0
26127,21545,8,1,0
40616,39287,32,1,2
27913,23934,128,1,2
6852,2908,16,1,1
27486,36823,32,1,0
8892,2826,16,1,1
13793,25932,16,1,0
31707,30139,128,1,2
29995,19222,16,1,0
19154,29219,32,1,0
17626,17488,32,1,0
20231,37725,64,1,2
37994,24658,32,1,2
9572,1837,16,1,1
11914,1538,64,1,1
17207,14113,8,1,0
13901,30177,32,1,0
4234,1479,32,1,1
13113,17589,8,1,0
20295,17182,8,1,0
14317,2793,32,1,1
35610,22476,64,1,2
27648,32206,128,1,2
27265,32768,32,1,0
7288,905,16,1,1
8094,1125,64,1,1
7383,442,64,1,1
18600,22085,8,1,0
8405,2424,16,1,1
29490,16604,8,1,0
12241,340,32,1,1
40100,16333,32,1,2
7228,1895,32,1,1
47982,17068,128,1,2
14550,2298,32,1,1
7974,2538,64,1,1
13004,2372,32,1,1
28278,32489,8,1,0
28958,38388,8,1,0
33656,21578,32,1,2
9170,38670,16,1,0
11961,25466,8,1,0
24572,20813,8,1,0
35493,28119,128,1,2
34061,23825,128,1,2
12658,2730,64,1,1
9136,2242,16,1,1
7162,924,32,1,1
11858,583,16,1,1
46970,34871,64,1,2
10148,2440,32,1,1
21277,30130,8,1,0
21602,24506,128,1,2
7673,1695,64,1,1
6245,1761,32,1,1
19135,19341,32,1,0
21318,23358,8,1,0
8943,689,64,1,1
13886,1707,32,1,1
18451,15770,16,1,0
25693,18966,32,1,2
41349,17430,128,1,2
13936,1124,64,1,1
9305,1174,64,1,1
33597,17177,64,1,2
9934,1093,16,1,1
9506,577,32,1,1
10771,1914,64,1,1
27441,18218,128,1,2
32476,34817,32,1,2
5754,1620,64,1,1
5975,717,16,1,1
8210,1579,16,1,1
32243,24988,64,1,2
6200,1236,32,1,1
40858,31205,32,1,2
21896,29657,128,1,2
13319,2766,16,1,1
10070,827,32,1,1
12563,1204,64,1,1
7832,821,64,1,1
13545,1878,32,1,1
14594,567,64,1,1
21754,30826,32,1,2
11715,983,32,1,1
25643,15677,128,1,2
20009,29180,32,1,2
9601,1345,64,1,1
21085,38244,16,1,0
5659,1368,32,1,1
18005,37780,8,1,0
40052,35917,128,1,2
12948,1627,32,1,1
48666,36976,32,1,2
48737,20682,64,1,2
10589,22184,32,1,0
40027,15017,128,1,2
24435,29259,128,1,2
11658,26411,8,1,0
39038,37311,32,1,2
14375,887,16,1,1
17649,18853,16,1,0
7657,916,64,1,1
7744,478,16,1,1
6097,1989,64,1,1
15231,22654,32,1,0
46111,34915,64,1,2
17881,38076,16,1,0
22202,15241,16,1,0
12511,727,16,1,1
15721,21021,8,1,0
36802,31992,32,1,2
20158,27042,8,1,0
25629,36893,8,1,0
4866,1405,32,1,1
29858,39726,64,1,2
6208,2631,64,1,1
47585,16119,32,1,2
12764,2544,64,1,1
27799,29460,32,1,2
35582,38717,32,1,2
9837,2963,16,1,1
9552,38532,16,1,0
4186,1714,32,1,1
9251,2377,64,1,1
20801,23393,32,1,2
11381,988,64,1,1
49752,15463,32,1,2
7130,672,16,1,1
5042,698,64,1,1
28473,32616,32,1,0
20058,20111,32,1,0
19627,37844,8,1,0
10159,1048,64,1,1
46599,17473,32,1,2
5267,1571,16,1,1
13028,1457,64,1,1
9296,26427,16,1,0
7469,2799,32,1,1
14686,38308,32,1,0
7536,312,32,1,1
11521,14399,32,1,0
18815,34428,32,1,0
28862,22154,32,1,0
13775,1050,32,1,1
24464,24527,128,1,2
8990,29356,16,1,0
13239,12049,32,1,0
17219,36007,32,1,0
38503,23512,128,1,2
6794,611,16,1,1
42869,17221,64,1,2
7928,351,32,1,1
31044,30393,64,1,2
20525,27479,128,1,2
5981,2791,64,1,1
24258,30794,128,1,2
37890,29231,64,1,2
36599,20056,32,1,2
44648,34647,32,1,2
6786,1888,64,1,1
4376,431,64,1,1
27387,17142,32,1,0
29336,33909,64,1,2
4540,349,32,1,1
49576,21089,32,1,2
14364,382,16,1,1
9047,16432,32,1,0
11605,2732,32,1,1
23088,19832,32,1,0
12846,732,16,1,1
11927,1388,16,1,1
21388,26058,16,1,0
20362,37811,128,1,2
12246,2474,64,1,1
9115,2787,32,1,1
8859,38292,8,1,0
10999,356,16,1,1
21247,23693,32,1,0
10140,2088,16,1,1
9151,2964,16,1,1
26013,28814,32,1,2
26832,19506,16,1,0
14017,2952,64,1,1
18913,31781,16,1,0
24459,16408,16,1,0
17720,38753,16,1,0
23120,29807,32,1,0
18861,28175,16,1,0
38646,19694,64,1,2
27649,39218,64,1,2
5564,2848,64,1,1
5010,456,32,1,1
4087,2625,32,1,1
44911,38910,128,1,2
10014,19740,16,1,0
13826,2910,32,1,1
24112,27228,32,1,2
4491,2152,64,1,1
44464,36400,32,1,2
4830,2243,32,1,1
28690,24414,8,1,0
14497,25418,32,1,0
25332,29109,32,1,0
12981,27572,16,1,0
20229,39718,32,1,2
21758,20791,64,1,2
35523,25329,64,1,2
19142,17272,16,1,0
33954,37205,128,1,2
7310,1927,16,1,1
22139,18734,128,1,2
9724,36497,8,1,0
28018,15762,8,1,0
4567,578,16,1,1
4308,2764,32,1,1
28981,38630,16,1,0
13922,842,16,1,1
14423,337,32,1,1
15199,17268,32,1,0
24476,19207,16,1,0
37454,34840,32,1,2
20152,20879,32,1,0
33576,19005,32,1,2
35843,29774,32,1,2
4335,564,32,1,1
14405,34030,8,1,0
8619,27392,8,1,0
10188,1230,16,1,1
21468,24269,32,1,0
19993,28972,8,1,0
34283,31660,128,1,2
8985,2440,16,1,1
16547,23849,32,1,0
14646,27634,16,1,0
47306,37401,128,1,2
11919,1257,16,1,1
13695,37429,32,1,0
10101,1311,64,1,1
11350,658,32,1,1
35176,15979,128,1,2
34066,28661,128,1,2
30801,17729,32,1,2
11532,2086,32,1,1
9179,18092,32,1,0
19696,25235,32,1,0
26117,31358,64,1,2
4926,2718,32,1,1
4295,1670,64,1,1
25669,30941,32,1,2
32390,27682,32,1,2
11139,2805,64,1,1
14569,666,64,1,1
27429,31593,128,1,2
37074,32315,128,1,2
14072,1686,16,1,1
12232,1560,16,1,1
21399,33793,64,1,2
22533,33627,128,1,2
12751,27169,16,1,0
20178,32177,8,1,0
31339,24605,64,1,2
8383,2201,64,1,1
18272,17653,8,1,0
14347,20172,32,1,0
20969,34237,16,1,0
14769,24888,8,1,0
36030,39474,32,1,2
14059,12598,16,1,0
12792,578,16,1,1
21938,26722,64,1,2
23219,27452,64,1,2
40679,20372,32,1,2
43546,36065,32,1,2
12316,1130,64,1,1
8893,14083,16,1,0
24385,30149,8,1,0
16720,14392,8,1,0
38643,34846,32,1,2
7435,1139,32,1,1
11709,2849,32,1,1
8429,20273,8,1,0
14534,2453,64,1,1
27233,15609,8,1,0
28852,36400,16,1,0
4800,2627,64,1,1
5416,1735,32,1,1
42676,31904,128,1,2
31562,21120,64,1,2
21461,30687,64,1,2
14758,380,16,1,1
32414,24424,64,1,2
20206,30526,128,1,2
4881,2200,16,1,1
14921,26959,16,1,0
12185,1664,32,1,1
28380,34108,32,1,0
9691,39818,8,1,0
49457,24523,128,1,2
14191,34902,16,1,0
12585,2129,64,1,1
10918,36142,32,1,0
16613,38408,16,1,0
9294,1680,64,1,1
11216,21082,8,1,0
38207,37665,128,1,2
8951,559,32,1,1
4385,2318,64,1,1
18133,20293,32,1,0
45389,20118,32,1,2
28459,31858,8,1,0
24676,38963,64,1,2
48231,17246,64,1,2
30801,19408,32,1,2
12781,1919,64,1,1
11177,696,64,1,1
20890,28147,32,1,0
22231,22331,64,1,2
49600,22694,128,1,2
8864,2017,32,1,1
25363,15345,64,1,2
26824,29548,8,1,0
6939,686,64,1,1
28108,39322,128,1,2
5517,1283,32,1,1
9775,22270,16,1,0
11146,2007,64,1,1
7887,1463,32,1,1
29890,20746,32,1,2
13577,707,64,1,1
16506,18578,16,1,0
4065,2497,64,1,1
39283,17207,128,1,2
5889,2020,16,1,1
11876,26806,32,1,0
7067,860,16,1,1
24535,18617,128,1,2
9262,770,32,1,1
8537,1924,16,1,1
8732,14837,32,1,0
8299,1964,16,1,1
34455,16581,32,1,2
25026,20647,128,1,2
8900,22820,32,1,0
8113,1536,16,1,1
9989,1252,64,1,1
13243,2465,32,1,1
7447,2213,16,1,1
7284,1245,16,1,1
11623,828,16,1,1
29615,22235,32,1,0
33943,37270,64,1,2
12547,2851,32,1,1
15754,24294,32,1,0
18593,35682,8,1,0
12595,973,64,1,1
13750,32521,8,1,0
49259,30083,32,1,2
13396,21864,8,1,0
27178,36147,32,1,0
13805,13789,16,1,0
41131,38742,128,1,2
20737,21631,128,1,2
12592,18048,8,1,0
24895,15725,32,1,0
10953,515,32,1,1
14911,2912,64,1,1
37745,37103,64,1,2
4713,575,16,1,1
24901,20566,32,1,2
24700,39611,8,1,0
17219,31332,32,1,0
33947,39847,32,1,2
10250,1282,32,1,1
15394,33633,16,1,0
40456,30319,64,1,2
28698,15972,32,1,0
49049,16247,64,1,2
35877,19973,32,1,2
4057,1077,64,1,1
14064,2669,16,1,1
9453,2110,64,1,1
11506,677,16,1,1
19722,36622,8,1,0
24210,26316,8,1,0
24051,16133,32,1,2
45199,25605,64,1,2
10273,28598,32,1,0
41676,18618,32,1,2
23687,23241,128,1,2
21695,31733,128,1,2
10144,2023,32,1,1
11665,2046,64,1,1
5895,1010,64,1,1
7728,777,32,1,1
45511,20628,32,1,2
8051,383,64,1,1
8576,1376,64,1,1
13324,1823,32,1,1
20614,22093,32,1,0
18210,18400,8,1,0
10946,1944,16,1,1
28347,31710,32,1,2
4493,2434,32,1,1
9523,1282,64,1,1
14166,2989,64,1,1
9173,2530,16,1,1
22330,39435,8,1,0
38031,36115,128,1,2
6414,1780,32,1,1
4843,396,16,1,1
14165,19663,8,1,0
26227,28869,32,1,0
49302,29084,128,1,2
4541,1327,64,1,1
43273,39269,128,1,2
7528,1633,32,1,1
20888,26867,32,1,0
11564,26108,32,1,0
11800,36364,8,1,0
28274,32337,32,1,0
6701,998,16,1,1
13273,21176,8,1,0
12575,767,64,1,1
47327,32736,64,1,2
12921,24939,16,1,0
9333,22015,8,1,0
5034,689,16,1,1
6201,2078,16,1,1
26530,26056,16,1,0
41148,23351,128,1,2
14511,2943,16,1,1
8796,30201,16,1,0
14890,1987,16,1,1
31627,19031,64,1,2
25438,31498,32,1,2
8328,2912,16,1,1
34323,29216,64,1,2
14651,2313,16,1,1
13265,1091,16,1,1
